image_path,status,mean_H_lesion,mean_S_lesion,mean_V_lesion,std_H_lesion,std_S_lesion,std_V_lesion,color_balance_B,color_balance_G,color_balance_R,entropy_H_lesion,entropy_S_lesion,entropy_V_lesion,color_distance_euclidean,color_distance_deltaE,dominant_colors_lesion,percent_dark_pixels,percent_white_pixels,percent_red_pixels,percent_blue_pixels,delta_H_center_periphery,delta_S_center_periphery,delta_V_center_periphery,delta_V_left_right,delta_S_left_right,delta_V_top_bottom,delta_S_top_bottom,delta_V_inner_rim,percent_outlier_bright_pixels,percent_outlier_dark_pixels,area,perimeter,perimeter_area_ratio,circularity,aspect_ratio,eccentricity,solidity,extent,radial_variance,convexity,fractal_dimension,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_entropy,lbp_uniformity,lbp_entropy,lbp_mean,lbp_std,lbp_median,asymmetry_agg,palette_variety,elongation_score,color_homogeneity_agg,lobulation_score
/kaggle/input/datasets/mihailodin1/all-image-skin/1011.jpg,success,9.224268897611136,155.71737933631826,143.75631099751362,2.541236439764483,42.707478915503046,35.831854600591335,0.20990820336799604,0.2977659401968945,0.49232585301036064,0.4754630860892086,2.2616235365336372,2.1732818990473235,63.67750498770713,26.45540517142757,"[[7, 199, 105], [10, 104, 181], [10, 159, 152]]",0.0008791678011089749,9.595282958897406e-06,0.9762001000308248,1.0794693328759582e-05,-2.7386868573462806,63.8778504148041,-58.14289876751337,-3.015052787021375,-9.658428711356038,-1.1990228918343178,0.6013027072924899,-48.76514422429926,0.0037097762739837096,0.015508376082317933,833743.0,3815.8745682239532,4.179054069975961,0.7195382466630225,1.20525783619818,0.6880289748694194,0.9503196634329881,0.7072283372126954,4125.435721076765,1.1139839618317393,0.9874338754133977,0.14952671531509162,0.9277247938684678,0.29832452590969183,5.190544301216423,0.22085267485742532,2.103047037395592,5.091621553189694,2.2087546571434094,5.0,139.23324313716796,1.0,0.4466434055337997,0.9889669880087287,0.4167338666986753
/kaggle/input/datasets/mihailodin1/all-image-skin/1012.jpg,success,5.556908840011021,167.18832489663944,90.09842938354713,3.0920279552858867,25.80884327722026,44.82064105696492,0.20233241390951198,0.26994490351344064,0.527722676719858,0.25374179965907656,1.8060603029211295,2.1131744069287626,80.65676108066235,45.61770932258529,"[[3, 173, 53], [8, 134, 155], [7, 186, 78]]",0.18905040814163043,0.0,0.9990044922082052,0.0,-3.0119907239901806,16.44648248826624,-59.29465593273461,-0.7097021620069484,0.8633355606367275,6.912278747507131,-7.923904595635747,-72.81936043531822,0.019370163256652178,0.0,603712.0,2950.7160643339157,3.7976288401912677,0.8713343400221197,1.3097112860892388,0.6361909017773826,0.9935045806941064,0.7938606872537727,1749.3828485443485,1.0477278729819153,0.9613106235590828,0.14473502306187494,0.9298300921249746,0.39418349513030937,4.808030100593549,0.23145408001917425,2.0665463704535227,5.202314890330656,2.158635562962022,5.0,95.16235021077759,1.0,0.4729510939333107,0.8727978917661505,0.4080038011197705
/kaggle/input/datasets/mihailodin1/all-image-skin/1013.jpg,success,8.77244127465418,154.54818467214133,132.5472446391515,3.191382930869942,34.726672981059316,50.91333099239963,0.21235437088193332,0.2988841315258199,0.48876149390477536,0.5235449148615756,2.0737018821946975,2.469851083252684,65.81642921015217,29.29315123029609,"[[10, 172, 134], [11, 117, 186], [6, 182, 72]]",0.05284404320604459,0.0,0.9815966371650023,1.418917720508682e-05,-1.8299774874921724,35.048042131688476,-51.68784210673823,-21.31224301090066,5.564194709447435,40.416778113479836,-15.849164049417766,-66.5224205503385,3.547294301271705e-06,0.006743406466717511,281905.0,2189.9738619327545,4.124654178195589,0.7386433291469602,1.0310077519379846,0.8502807533658272,0.9766867382221083,0.6572361135396632,4827.086629418573,1.0493579045618433,0.9273911227731796,0.16355001691573343,0.9198534021428143,0.27167082041844026,5.355800001758227,0.23406991907679667,2.0545660625039237,5.00090033762661,2.088899180867966,5.0,171.7082416091646,1.0,0.4406442526519059,1.0936656994789815,0.43204169199611625
/kaggle/input/datasets/mihailodin1/all-image-skin/1014.jpg,success,8.095611360026558,160.67810978091535,151.045276557522,1.8528223014952985,35.58752037841045,35.760835796279736,0.20378275511630428,0.2869922868163897,0.5092249546959662,0.13357733075167733,2.110599496651342,2.085656252914375,43.04880527284023,19.140458839432895,"[[8, 123, 185], [7, 201, 104], [9, 171, 152]]",0.0,0.0,0.9996982498491249,0.0,-0.48627775660924044,53.66474455880973,-52.57994875576364,21.62120143109641,-15.431411411166096,9.372692465396426,-11.269073296925058,-43.56907283369196,0.0,0.024392640103296795,142502.0,1492.5310872793198,3.953783692300741,0.8038667258223696,1.0141509433962264,0.7478775981254042,0.9921119504299092,0.7816037735849056,1241.8321982645139,1.031408350857992,0.8208730794655711,0.1682407524501388,0.9166289566342604,0.3089044868767644,5.085185161894151,0.2234313351151839,2.0657902495071574,4.998974728833454,2.1068780724822815,5.0,164.4253496757666,1.0,0.3810142707608153,0.8086386378179978,0.42461127166515794
/kaggle/input/datasets/mihailodin1/all-image-skin/1015.jpg,success,8.40418985432161,179.79421568816355,131.49156053103144,2.145836079486818,37.340164315729645,40.92449574499242,0.18021128700316572,0.28321679140832484,0.5365719175078528,0.2502553010106772,2.0641030168651526,2.262487811794543,64.47858304319668,30.195387379553367,"[[10, 133, 176], [7, 215, 85], [9, 190, 136]]",0.003651322761517563,0.0,0.9991425653673481,0.0,-2.6308595059738593,52.028938760276986,-68.57991753752948,-3.632877893287457,-2.5996617245158973,11.4118562806472,-9.015683403313147,-58.96453976664698,0.0,0.003651322761517563,103798.0,1208.2295715808868,3.750204651721268,0.8935110497869879,1.0339943342776203,0.554574452621192,0.9947387083481077,0.8056036322713338,171.05968512877595,1.038006768371617,0.9771812975146239,0.18629902333284146,0.9082269343528067,0.2910515801142281,5.2274261353799,0.24024792503867748,2.0082606858684167,4.92283965632997,1.9937876488103032,5.0,149.89979510554403,1.0,0.29428439344940616,0.9167382951761173,0.1442110664706308
/kaggle/input/datasets/mihailodin1/all-image-skin/1016.jpg,success,9.886447485457017,145.7493898350543,157.5418264717715,1.841972465627995,32.424812109780085,25.573344010381888,0.21521793964167182,0.30347361233237313,0.48130844497083974,0.4737944108543689,2.092204949440946,1.7821523136930066,35.55309334826415,14.857191035660037,"[[10, 113, 180], [9, 191, 118], [11, 153, 157]]",0.0,0.0,0.9960573957355505,0.0,-0.3780013763526142,49.480136097625035,-40.704210809808416,6.758807766843518,-11.87167837336628,8.915025916560069,-9.435830276876459,-31.01832124757385,2.682043717312592e-05,0.045782486254525946,37285.0,719.5533845424652,3.7264555616399,0.9049362193251915,0.9863013698630136,0.42313845001603073,0.9893856972270134,0.7881997294097751,21.99292841010889,1.0311107262741868,0.8355002973102501,0.22374983565047568,0.8914996556675753,0.3315027264276937,5.014278188608831,0.25234664920323074,2.009188754287568,4.814287273521066,1.9987037328342343,5.0,127.54369061743239,1.0,0.21156922500801537,0.7598292461028118,0.025245291968823587
/kaggle/input/datasets/mihailodin1/all-image-skin/1017.jpg,success,7.774767977730771,175.3371591568362,127.60618835815123,2.0404201384870126,35.9460840589223,36.95158686965687,0.18694280473697164,0.27895053704162276,0.5341066540358198,0.14223457742301684,2.0974710494122952,2.1385248986593277,51.94960604549726,26.030138923833757,"[[9, 180, 134], [6, 213, 84], [9, 132, 167]]",0.002789595822858248,0.0,0.9996277315799652,0.0,-1.2529212270526529,50.44899974137908,-48.7908830081052,18.516401802799763,-13.57274197015957,15.839911273943429,-10.645467822048317,-43.62367875696904,4.8346548056468764e-06,0.00914716689228389,206840.0,1883.5647007226944,4.1415535232568965,0.7326276535202484,1.644859813084112,0.7903664902282178,0.9730853731399457,0.686464528462192,2361.3619933800474,1.0697740779386187,0.8827262034932932,0.21523562212826478,0.896267148324246,0.2989759396052001,5.156420879337397,0.26808169960165584,1.9786669051987453,4.816922791533234,1.9563814588506294,5.0,159.06732684548803,1.0,0.717613151656165,0.8325493582577796,0.4271842908626816
/kaggle/input/datasets/mihailodin1/all-image-skin/1018.jpg,success,8.625598229224888,157.05424104212216,166.05038217614924,1.7699593225538413,33.05869548906053,24.97106714553778,0.20323257420906563,0.2909271949962946,0.505840227748334,0.17612015084832186,2.101093160149254,1.8351283051484422,34.68198136171787,14.362892216766262,"[[8, 119, 190], [10, 159, 169], [8, 196, 135]]",0.0,0.0,0.9995604546155119,0.0,-0.5322102410875544,37.65216302535461,-27.31349450147829,11.313651412329563,-8.19179576509984,23.263432941732447,-26.82170184008018,-23.679225221291375,0.0014670540754990553,0.03960475165685776,175181.0,1657.3565499782562,3.959792679526899,0.8014288407149227,0.9822834645669292,0.7257443962543516,0.9621681889832976,0.6910711186151831,1221.0486789266834,1.0497385939479023,0.9549067176443685,0.18486089933383879,0.9091660416173221,0.33131286313182806,4.999445679856964,0.2117420707611839,2.089569576310441,4.978628786045922,2.159365037388183,5.0,135.08844972716247,1.0,0.3628721981271758,0.6833263081431916,0.41956287278014676
/kaggle/input/datasets/mihailodin1/all-image-skin/1019.jpg,success,9.652164797819957,175.79924455106936,151.12102496044102,1.9239758531689417,32.66018578689755,32.48074131390174,0.17807046172563765,0.2922924806679856,0.5296370541016557,0.4403310410205494,2.0453820855414557,2.0843356197047544,51.55180766464133,22.456870940882315,"[[10, 137, 187], [8, 211, 113], [10, 182, 151]]",0.0,0.0,0.9965800622734929,0.0,-0.7884449795945159,41.97963863833431,-43.4331936984111,-4.79618970954337,1.398550188228512,11.054702481791395,-8.921113198382102,-42.7600898046077,0.00040835077331427696,0.014615554761540164,58773.0,960.180801153183,3.960628318173449,0.8010906952447308,0.9166666666666666,0.3874102379836392,0.9788974017321785,0.8416824196597353,132.20608482254096,1.0786371452549062,0.9284749600091458,0.2559014565166257,0.8782330197178396,0.2900716293709797,5.240358573955988,0.28297300093100236,1.9446217879088554,4.701493051963725,1.8860400789582692,4.0,112.3718328942853,1.0,0.1937051189918196,0.8256245597020949,0.1167208481445696
/kaggle/input/datasets/mihailodin1/all-image-skin/102.jpg,success,174.95440232334713,117.17222740456172,160.94943842713502,10.301224116329053,43.15986051616666,23.8412829196093,0.28669246339206905,0.26542630872577233,0.44788122509765393,1.2560494829565219,2.270885233910219,1.692290320716215,28.78095419376947,11.432646532638078,"[[4, 155, 140], [159, 70, 179], [172, 94, 178]]",0.0,1.2130313532213867e-05,0.7969907118189283,0.0003699745627325229,5.678288876603119,21.888430430959104,1.1447411193908295,7.177389869284383,-5.848140018433554,30.952542398354836,-62.41889493650267,-11.666404216353385,1.576940759187803e-05,0.04131584789072043,824381.0,6871.931690454483,7.568587687548805,0.21937148250652894,0.7098853868194842,0.7871191233799758,0.6795454095830971,0.5958938469144941,26472.07022303797,1.6075461954492967,1.0844433151762185,0.14384244668219442,0.9292479555460481,0.34716036075391404,4.895461924755002,0.2069303006131667,2.1299071690616653,5.104262805298778,2.281982581581547,5.0,135.1084276495285,2.0,0.3935595616899879,1.3273979423078586,0.5228802179313714
/kaggle/input/datasets/mihailodin1/all-image-skin/1020.jpg,success,7.537205643828978,187.62056790677946,104.74143523716845,2.9483314058044883,30.162645443911416,44.64071796233545,0.17006672482027066,0.27513567972676706,0.5547975901559045,0.24979658928506157,1.9115357504556525,2.2827353092239,68.56178922794732,37.536915490373175,"[[10, 152, 159], [5, 210, 60], [8, 196, 108]]",0.10427427202634927,0.0,0.995945305287322,3.742795119395164e-05,-3.6174265862320425,32.251910323342486,-70.32790075983011,9.422636635051688,-7.157297486303833,8.625705225948181,-4.558355831901082,-64.55313302613217,0.0032312797864111585,0.0,80154.0,1078.0458060503006,3.807804249940081,0.8666837135607277,1.157190635451505,0.6125364400795661,0.9852617604759505,0.7747791288882016,211.128637298807,1.038013482364634,0.9608983373684855,0.18698719219600668,0.917009873499571,0.3416284074608793,5.02467196773316,0.23955428239718335,2.0191810832180788,5.077319132289287,2.0200878606660435,5.0,135.96123284860943,1.0,0.3848635377655355,0.9087604949105503,0.18058418387516148
/kaggle/input/datasets/mihailodin1/all-image-skin/1021.jpg,success,12.224462268369766,83.70971273187142,160.9107404389749,2.9573856193890187,11.773362936927851,13.131641940532601,0.27095840835312185,0.325495904090015,0.403545685048978,0.6719055070829629,1.1818107077007312,1.2791254844521256,1.4515634719993924,0.5225122181510335,"[[15, 87, 161], [8, 75, 159], [12, 85, 162]]",0.0,0.0,0.7791229499592616,0.0,-0.6952954067386514,7.681743288899128,7.106449735580725,-7.988691111634438,2.947215247900985,17.719095638762923,4.446476395019218,9.866874278050034,0.011676672148437695,0.02980650514603338,200057.0,3635.6092952489853,8.128311321959458,0.19019942765521772,7.9423076923076925,0.993937283412405,0.8179714363983531,0.5822109564164649,55736.41196269097,1.0490447772685343,1.0415764194006245,0.12960805046830998,0.9351970009568621,0.5321459240686864,4.06362675161766,0.18834495301606546,2.1714100828171277,5.181625745175306,2.4036861793584983,5.0,48.58496682453607,1.0,3.9681224878600485,0.5156059461916459,0.732409915966399
